Sample_ID,Cancer_Type,Label,BRCA1,BRCA2,ERBB2,ESR1,PGR,GATA3,FOXA1,EGFR,KRAS,ALK,MET,ROS1,STK11,KEAP1,BRAF,TP53,PIK3CA,MYC,PTEN,CDK1,UHRF1,HMMR,CEP55,ASPM,RAD51AP1,DLGAP5,KIF11,PBK,HMGB2,CDKN2A,SMAD4,RB1,ATM,APC,VHL,RET,CTNNB1,FGFR1,FGFR2,FGFR3,NOTCH1,JAK2,STAT3,MTOR,AKT1,CCND1,CDK4,CDK6,MDM2,BCL2
TCGA-LUAD-104,LUAD,2,4.5517,6.7139,5.3249,4.6813,4.409,4.3578,3.8818,10.6994,10.6239,10.7614,7.2081,9.9079,10.5715,8.2054,9.2192,3.8213,5.1432,4.9039,4.8531,5.9002,5.672,4.5262,5.1458,5.1484,5.3288,5.695,4.2359,5.2758,5.714,2.3024,5.9417,4.2676,3.653,6.0824,6.1774,5.7375,5.3105,4.6175,4.7898,5.7355,2.8978,6.1649,3.932,5.9057,4.5393,5.6502,4.6856,5.0775,9.5749,4.6895
TCGA-LUAD-105,LUAD,2,4.7132,5.9671,4.3963,5.0537,4.6998,4.332,3.4852,11.3325,9.653,9.6208,9.0607,9.5647,9.5206,8.4688,8.1954,3.9524,4.0497,5.4156,5.1529,6.7039,6.3483,5.4171,4.7769,5.0894,4.3241,5.4203,4.6991,5.0892,5.3972,2.5209,5.3976,4.4344,3.5529,6.4088,5.2744,5.8706,5.5529,4.5552,5.8425,4.5196,5.153,5.7777,3.6539,5.7631,5.1966,6.3556,4.0534,4.6423,9.5643,3.3211
TCGA-LUAD-106,LUAD,2,4.5253,6.4772,5.7364,5.2479,3.948,4.5047,3.9075,8.4517,9.2413,9.2017,7.5544,9.1862,10.2301,8.0493,8.26,4.7244,4.6542,4.7581,5.3306,6.1934,6.5461,3.2392,4.7917,4.3913,5.2189,5.3396,4.5059,4.9421,6.1793,3.2783,6.0102,4.3872,4.5543,6.1334,6.8592,5.7422,3.9714,3.2156,6.3395,5.2076,4.5406,5.8342,3.2498,5.8212,4.4513,5.8287,4.3394,4.5435,9.5241,4.9814
TCGA-LUAD-107,LUAD,2,4.0176,5.3189,6.7374,5.9334,4.7277,4.0133,4.0088,9.8089,10.6226,9.1846,7.4553,9.4487,9.2497,9.457,9.1418,4.0319,4.6125,4.6147,4.9302,5.9815,6.0398,4.1917,4.0548,5.0553,5.3219,5.5142,4.7138,5.4268,5.1885,3.8676,4.9741,5.1108,4.0305,5.6659,5.9486,5.2288,5.0624,3.4135,6.2001,4.5004,4.6868,5.1015,4.2111,5.7055,4.7457,5.525,3.9568,4.6629,8.411,4.0292
TCGA-LUAD-108,LUAD,2,5.2073,6.1842,5.5342,5.3184,4.3205,4.2386,4.3863,9.6933,7.7492,8.3187,6.4751,11.0297,10.2162,7.7134,8.48,3.3478,5.1557,5.5093,5.5253,6.8093,6.1467,4.7509,5.3824,4.0587,4.9177,5.5457,4.867,3.9343,6.2113,2.9817,5.7946,4.345,4.3892,4.9268,5.9319,6.2024,4.8145,3.3965,5.536,4.559,3.8158,4.329,4.385,6.557,5.6294,4.7205,5.0695,5.5607,9.3401,3.9479
TCGA-LUAD-109,LUAD,2,3.9713,6.6681,4.654,4.4956,4.8686,5.3032,3.9825,10.1928,9.5217,9.8822,8.4705,9.4409,9.0983,9.0943,8.7273,4.1846,4.1684,4.7042,5.2595,6.5416,6.5308,4.0906,4.2159,5.2744,5.0189,5.9113,4.6185,4.9775,4.7206,2.171,5.9005,4.0123,3.9379,5.5204,5.5164,5.3939,5.5144,4.5439,5.2419,5.5098,4.1923,5.7666,5.1815,6.5146,4.6166,5.8072,4.6933,4.2262,8.8631,3.9309
TCGA-LUAD-110,LUAD,2,5.4871,5.588,5.2524,5.8119,4.1906,4.2531,4.0267,9.0532,10.0554,9.012,7.3319,9.623,8.7949,9.7397,8.3086,4.3114,4.7887,5.6367,4.4045,5.7417,6.0137,4.1711,5.1791,4.4429,5.0918,5.4629,4.0096,5.6171,4.7807,2.9178,5.4908,3.9493,4.221,5.6201,6.3853,5.121,4.5003,4.0885,6.0618,5.0384,4.746,5.3667,4.3498,5.8345,5.0798,5.2795,3.8209,5.0368,10.0107,3.6034
TCGA-LUAD-111,LUAD,2,5.0767,6.8685,5.2841,5.2071,4.1729,4.3809,5.3799,9.5176,8.6463,8.0346,7.8078,9.7545,9.189,7.3718,7.083,4.7061,4.354,5.3672,5.1999,5.9686,6.6618,4.65,4.1814,3.579,5.3568,5.8102,4.1342,4.3957,4.285,2.1994,6.161,4.3059,3.9624,6.0754,7.214,6.1544,4.2034,4.2289,5.6715,4.4402,4.6481,4.6805,3.3202,6.0386,4.5282,5.457,4.3034,4.8316,9.5436,4.6272
TCGA-LUAD-112,LUAD,2,4.855,5.9791,5.3607,5.7642,4.7144,5.3658,4.4331,10.2329,9.5474,9.808,7.2276,10.3406,9.6876,8.2495,8.3751,4.7934,4.0525,5.2909,4.8514,6.0304,7.1097,4.0973,4.7201,4.3049,4.4993,5.5481,4.2405,4.6286,5.7654,2.3122,5.2233,3.7114,5.1789,7.3011,5.7342,6.3915,4.6242,5.0168,5.6734,5.0182,3.0188,4.6501,4.0859,6.0998,3.9619,5.0932,4.9625,4.4525,10.0584,5.0257
TCGA-LUAD-113,LUAD,2,4.4148,5.5234,5.1675,5.0509,4.2286,4.8618,4.1715,10.2234,9.5185,8.7205,7.696,9.5392,9.7394,7.8292,6.7247,4.4916,4.8463,5.0648,4.9643,6.9309,6.3129,4.1676,4.6822,4.1961,4.9274,5.6955,5.2578,4.9823,5.4033,3.4641,4.9179,5.063,5.025,6.0731,5.8547,6.592,5.068,4.2559,6.2187,5.6288,4.1004,5.2138,4.3641,6.0149,3.8739,4.9884,4.0066,5.3906,9.1328,4.5029
TCGA-LUAD-114,LUAD,2,5.0018,6.0373,6.0157,5.5322,4.1551,3.4149,4.8773,9.4639,9.4375,7.8943,7.9746,10.0437,9.1649,10.9481,8.7887,4.8138,4.9309,4.8151,5.3531,6.3812,6.8596,5.2874,4.7181,4.6654,5.5291,6.4257,3.9977,4.9048,5.641,2.4681,4.8594,4.6455,4.4789,5.9204,6.1551,5.4902,4.1225,3.9663,5.5423,4.2308,4.0565,5.1333,4.673,5.8442,3.9464,5.3527,4.4025,5.4202,9.7865,3.0514
TCGA-LUAD-115,LUAD,2,3.5718,6.0415,5.3434,4.6858,4.7573,3.5554,4.4363,10.1301,10.2091,9.1032,6.9242,10.9647,11.2558,8.2265,7.7707,4.9338,4.9415,5.3731,4.6882,5.2021,5.938,5.4981,4.8039,4.6832,5.635,5.3527,4.7308,5.1699,5.5333,2.289,4.8543,3.9637,3.7512,6.0861,5.3463,5.1548,4.7379,4.151,5.6004,4.9458,5.528,5.1528,3.8861,6.0511,5.0793,5.4327,5.0281,5.3422,8.9808,4.4621
TCGA-LUAD-116,LUAD,2,4.8989,6.5843,6.156,5.9569,3.4091,4.5957,3.375,10.3287,8.7959,9.315,7.7011,8.9567,9.6299,9.0403,9.2866,3.8634,5.255,4.9964,4.6447,7.063,6.6979,3.8835,5.6709,5.7132,5.3059,5.9426,4.6042,4.3563,5.3597,2.8321,5.0486,4.2205,2.9525,5.5389,6.5853,6.6441,4.1985,4.3063,6.0545,4.7082,4.6066,5.0725,4.6709,5.3593,4.017,5.5973,4.7339,5.116,9.7796,3.9414
TCGA-LUAD-117,LUAD,2,4.2254,5.7443,5.5889,4.7396,4.428,4.246,3.9291,9.7111,7.8105,9.9827,5.9534,9.3369,9.5061,7.8058,7.1423,3.5543,4.7012,4.9841,4.811,5.8191,6.3161,4.8728,4.7789,4.2137,4.6531,5.2914,5.1422,5.4869,5.2401,3.6782,6.0626,4.2598,3.9378,5.9064,5.648,6.6455,4.1669,4.649,5.8506,4.8159,5.1735,4.3098,4.0358,5.756,5.0496,5.6343,3.8221,5.7639,9.3525,3.8889
TCGA-LUAD-118,LUAD,2,4.8209,6.2932,6.0415,5.8408,3.5382,4.3141,5.1333,9.7785,7.9506,8.7203,6.8676,8.879,9.6456,8.0985,6.9968,4.3569,4.3861,4.3537,4.2429,5.99,6.5767,4.0779,4.1631,4.6101,5.3771,5.9057,4.9402,5.0172,6.1046,2.9711,5.0921,4.4216,3.5191,5.9345,6.3394,6.0843,4.4651,5.5818,5.4192,4.1291,4.8751,5.393,4.1915,5.768,4.766,6.2671,4.7866,4.4091,7.894,4.599
TCGA-LUAD-119,LUAD,2,5.0135,6.6178,6.129,4.8156,4.8379,3.4551,4.0263,10.0626,8.767,10.5065,9.2301,9.5113,8.2896,7.5826,9.2937,3.8422,4.5791,5.6097,4.203,5.9766,5.4028,3.835,4.3904,5.0628,4.653,5.7902,4.0957,4.866,5.9286,1.8418,5.7162,4.3746,3.8553,5.4788,5.5513,5.4092,4.5951,4.5166,5.3552,4.8517,4.2265,5.3278,4.3981,5.307,4.4283,6.0713,4.0277,5.1813,9.5879,4.1233
TCGA-LUAD-120,LUAD,2,5.0378,6.3906,5.7987,4.6488,3.9401,4.7682,3.1486,9.0893,8.2741,10.3591,7.747,10.0507,9.4765,9.1751,9.446,3.2524,4.748,4.7129,5.0457,6.127,5.703,4.1935,4.7205,4.85,4.9423,5.1169,3.905,4.4423,5.5803,2.1622,5.3107,3.5224,4.1263,6.4044,5.2035,5.5108,3.885,4.0047,5.0548,5.1588,4.3531,5.7351,4.0486,6.1697,4.2905,4.906,5.1031,5.7658,9.8474,4.4723
TCGA-LUAD-121,LUAD,2,5.5059,6.2927,5.1419,5.2579,3.8688,4.1089,4.4797,9.6031,8.9776,9.6215,8.4884,9.8907,7.914,7.4188,8.9483,4.8803,4.8622,5.3966,4.7093,5.7793,6.9794,4.2744,4.7301,4.038,4.9691,4.7214,4.1812,5.1631,5.6868,2.1569,5.5234,5.1094,3.8227,5.314,6.2693,5.1825,4.2607,4.6765,6.4438,4.468,3.8998,4.8695,3.8018,6.9672,4.304,5.2637,5.4939,5.4325,8.661,3.9536
TCGA-LUAD-122,LUAD,2,4.4871,6.4782,5.1727,5.3635,3.6892,4.2712,3.8461,10.0672,8.6669,8.9996,6.8996,10.922,8.8414,8.155,8.464,5.0466,4.1368,5.7836,4.2776,6.3228,6.8355,4.2215,5.5707,4.1789,5.3008,6.0041,6.1166,4.5928,4.9903,2.8075,5.2365,4.1436,4.6219,5.9543,5.6785,6.1416,4.8578,4.0585,5.3252,4.5109,4.631,4.9093,3.6907,5.3577,4.7654,5.2033,3.6794,4.5425,8.7173,4.3039
TCGA-LUAD-123,LUAD,2,5.113,6.3363,6.0628,4.7567,4.3597,3.7831,3.5763,10.8892,8.9513,10.0551,8.1026,9.1,9.3817,7.4239,7.8048,4.4677,5.0074,3.8255,5.0726,6.1846,6.5412,4.2755,5.1886,5.9391,5.1244,5.3728,4.0545,5.6129,4.8049,2.4143,5.4834,4.4667,3.3591,5.9091,5.3953,5.4844,5.1287,4.8304,5.6123,4.6832,5.0625,4.7976,3.5078,6.3487,4.7982,5.1863,4.7359,5.3652,10.2613,4.6361
TCGA-LUAD-124,LUAD,2,4.1013,5.7732,5.6428,4.6416,4.0333,5.5355,3.5632,9.1129,8.5675,8.3257,8.5699,9.9833,9.9738,8.362,8.8834,3.902,5.0897,4.6753,4.1682,6.1482,8.2674,3.3931,3.9772,5.1823,4.6822,6.0334,4.0205,5.2023,6.1755,2.0111,5.8485,4.715,3.3985,6.367,6.1608,5.824,4.8384,4.0397,5.5404,5.0891,4.6415,4.3258,4.7211,5.4229,4.9501,5.4973,4.0452,5.4082,8.7778,4.9411
TCGA-LUAD-125,LUAD,2,5.1523,5.9239,5.7235,6.114,4.327,4.8142,3.1322,9.774,8.2064,10.4492,7.6955,10.821,8.9461,7.7227,7.1085,4.3005,5.7734,5.8056,4.5148,6.1349,7.3932,4.2357,4.1413,5.0289,5.4264,5.3104,5.4171,5.8923,5.5774,2.392,5.5373,4.5161,4.3997,6.8828,6.0364,6.8024,4.8734,4.0696,6.705,5.3833,4.0411,5.1315,4.3933,5.9251,4.6363,5.0489,3.8432,5.1974,8.302,4.6702
TCGA-LUAD-126,LUAD,2,4.4774,5.656,6.3107,5.6571,4.9672,5.0679,2.9528,10.1547,9.4261,10.7648,8.3729,8.7926,8.3478,7.1514,7.9475,4.5316,4.068,6.2308,5.275,6.8947,7.4119,3.4868,4.187,5.2175,4.598,5.5899,4.4004,4.4926,5.1229,2.8015,5.7013,4.9317,4.6481,6.2905,6.2877,5.9051,4.3566,3.6999,5.1605,4.8053,3.9406,5.2963,4.1766,6.1552,4.745,6.0554,4.6815,5.6483,8.8416,4.9715
TCGA-LUAD-127,LUAD,2,6.255,5.745,5.7355,5.1411,3.9467,4.8751,3.575,10.2929,9.701,9.5084,6.9764,10.9247,9.9732,7.6918,8.2049,3.3868,5.5281,5.6622,4.3057,6.0676,6.0579,4.7643,4.3947,4.6243,4.8592,5.3987,5.1389,5.5806,5.3583,3.52,4.5231,3.7609,4.3804,6.4553,6.2641,4.8371,4.139,4.4232,6.7185,5.5773,5.0571,5.2593,4.2419,5.4838,5.0452,5.421,5.0321,5.1595,9.7554,4.3628
TCGA-LUAD-128,LUAD,2,4.6226,5.352,5.3351,5.8785,4.3368,4.1563,4.4003,9.7776,10.8485,8.725,8.6096,10.0853,10.9574,9.1927,8.9919,4.9465,4.7199,4.8488,4.5619,5.7027,6.219,4.8647,4.9961,4.1854,4.1302,5.1712,4.0509,4.9797,5.8897,1.8594,6.1768,3.5351,3.9688,6.4803,6.548,5.6106,5.171,4.621,5.1643,5.1258,4.6203,4.7841,4.9228,5.5828,4.6414,4.8327,4.7374,4.6106,9.3139,3.6134
TCGA-LUAD-129,LUAD,2,4.5817,6.7053,5.8502,5.0311,3.6854,3.8266,4.6931,10.8018,8.4918,9.3005,8.0569,10.5905,10.7353,9.4124,8.6583,4.0539,4.1967,3.5749,5.5673,6.5073,6.5926,3.331,4.3227,4.4202,4.606,5.8938,4.5004,4.4507,4.6544,2.2589,6.2419,5.1215,3.717,5.0993,6.1884,5.8019,4.8286,4.5856,5.7312,4.4101,4.4155,5.5163,3.7137,6.1505,4.2929,6.4556,4.0224,5.7221,7.8594,5.3032
TCGA-LUAD-130,LUAD,2,4.5354,6.2859,5.8844,4.9762,4.6953,4.6703,4.4894,9.1216,9.4936,8.629,7.8329,10.7523,10.1862,8.3659,7.9291,4.9675,4.848,5.9895,3.9355,7.2329,6.5467,4.1301,4.2603,5.2558,5.3101,5.1562,4.5217,5.4844,5.3923,3.4392,5.1916,3.248,4.2365,6.1779,6.28,6.332,3.6939,4.0956,5.044,4.3643,4.2323,5.4403,4.2261,5.6567,4.4966,5.9225,5.0273,4.8678,8.3387,3.5484
TCGA-LUAD-131,LUAD,2,5.626,6.2672,5.6246,5.9731,4.6914,4.2693,4.2359,10.0868,9.7878,9.9223,8.9819,9.0706,9.4248,9.1497,8.7616,4.2112,3.5086,4.7757,4.4005,5.9406,6.0588,4.4023,5.0974,4.7473,5.2527,5.471,3.662,5.1322,5.6435,2.1166,5.104,4.2516,5.5688,6.1992,5.1716,4.702,5.0354,5.4574,5.3648,4.7979,4.4839,4.6902,2.8036,6.5191,4.2627,5.9826,4.3053,5.205,9.6369,4.9419
TCGA-LUAD-132,LUAD,2,5.0258,5.5904,5.5503,5.0896,4.0386,4.8008,5.3832,9.9063,9.8638,9.3642,9.0404,8.3506,10.4528,7.7926,8.181,4.8101,4.5555,6.1709,5.1201,5.8396,6.8772,4.7931,4.6901,5.0026,5.0475,5.3973,4.0284,4.4299,6.0623,2.1641,3.6228,4.5734,4.331,5.1543,5.7082,5.3403,4.299,4.8213,5.4309,4.7547,4.8297,5.3371,3.2052,5.6922,4.7303,4.9906,5.7005,5.2006,7.8747,3.8452
TCGA-LUAD-133,LUAD,2,4.7523,6.044,6.4165,5.7622,4.7386,3.5542,3.7996,10.4609,8.9614,9.1229,8.4808,10.3781,10.1239,8.7443,8.1994,4.7954,4.5997,4.8087,4.7492,6.3648,7.2283,3.6387,4.3659,4.3495,5.5317,6.6543,4.5937,5.3268,5.349,2.4508,5.7232,4.588,4.3925,6.4753,5.2353,5.7795,4.8228,4.423,5.4199,5.0487,3.9085,4.202,4.5672,5.4333,4.4891,5.083,5.4793,5.1043,8.9794,4.7806
TCGA-LUAD-134,LUAD,2,4.8779,6.1019,5.4126,5.4743,4.7309,4.1773,2.8824,9.6335,9.6808,10.3028,7.8754,10.6599,11.037,9.7129,9.3674,4.8003,5.0228,4.8955,5.093,5.7038,6.9475,4.18,4.7555,4.1578,5.4092,5.2885,4.3141,5.2966,4.8397,1.4614,5.1451,3.6596,4.4993,5.5108,6.867,5.7756,4.6997,3.2246,5.5777,4.9282,3.6189,5.133,3.8767,5.8921,4.5823,5.2218,4.809,5.1009,8.4633,4.1423
TCGA-LUAD-135,LUAD,2,4.5908,6.2395,5.6483,5.6468,4.1987,4.3897,4.1639,9.9785,9.4804,10.1696,8.9228,9.2277,10.1455,7.0587,8.9065,4.7403,4.8042,5.2858,5.284,6.8035,6.4351,4.6213,4.6532,4.5822,5.3485,6.0529,4.5467,5.9899,5.9667,2.8804,6.6198,4.3019,3.9107,6.5177,5.9981,5.7844,4.1772,4.5182,4.7698,4.9201,4.2608,4.8714,3.197,5.1182,4.1962,5.7271,4.8302,5.1359,8.7908,4.5772
TCGA-LUAD-136,LUAD,2,5.0674,5.9654,6.3012,5.215,4.7704,3.8044,3.9202,10.8095,9.5174,8.1808,6.693,10.3333,8.5027,7.262,8.5605,3.2382,4.5382,5.0064,4.8278,6.6385,6.86,5.2023,4.6261,5.4492,4.1634,5.3101,4.7824,5.018,4.7667,1.7754,5.7032,4.701,4.2648,5.8396,5.5678,5.752,4.0125,3.8391,6.1359,4.0429,4.6072,5.8365,4.4838,6.1996,4.3375,5.1346,3.5617,5.1627,9.512,4.0577
TCGA-LUAD-137,LUAD,2,4.3761,6.4247,5.5082,4.8061,4.3319,4.1972,5.2893,9.835,9.5309,9.94,7.3878,8.9129,8.01,7.5338,7.5593,4.2524,4.8572,4.1393,5.177,7.134,5.6163,4.4927,5.3145,5.646,4.7516,6.1174,5.1542,5.332,5.9459,2.9735,5.5338,4.0643,4.0608,6.3044,5.7761,5.6667,5.0506,5.2412,4.4806,5.9566,4.1385,5.5718,4.6562,6.7828,4.2053,5.3449,4.659,4.9654,9.1466,4.3683
TCGA-LUAD-138,LUAD,2,4.8944,6.3496,6.014,6.4448,4.405,4.7111,3.334,9.5991,10.0597,8.9683,8.6892,9.3186,9.1392,10.287,9.1801,5.404,5.4157,4.8348,4.9691,6.4548,6.938,3.8187,4.422,4.9858,5.1699,5.8541,4.4094,5.5617,5.1748,3.1619,4.4128,4.7036,4.3873,5.7503,5.9468,6.0109,5.1281,3.3401,5.8194,4.7395,4.8311,4.1698,5.2983,5.5574,5.2843,5.423,4.2764,5.2767,10.1281,3.6303
TCGA-LUAD-139,LUAD,2,3.8858,4.9207,6.4694,4.6465,3.8001,4.1994,3.3008,9.781,9.5342,10.2037,8.8154,8.8575,10.2403,9.3741,7.847,5.205,4.5601,6.0669,5.3886,5.6686,5.8715,4.0182,5.365,4.5553,4.0572,5.6129,3.449,4.6038,5.0098,2.6603,5.8487,4.7222,3.5535,5.9017,6.1626,5.6474,4.5355,3.3535,4.9289,4.7669,2.7219,5.4097,3.3893,6.3439,4.8688,5.1857,5.186,5.5157,8.7641,4.1958
TCGA-LUAD-140,LUAD,2,4.8111,6.4485,6.48,4.848,4.0804,4.2954,3.6405,9.2088,9.5691,10.2049,7.747,9.1,8.9612,7.8781,7.7639,4.4575,5.1678,4.567,4.1841,6.073,6.8605,4.3228,4.8029,3.7342,5.3483,5.1426,4.4281,4.8016,5.0273,3.6143,5.4962,4.8275,4.2186,6.3976,6.3331,5.9057,5.2237,4.2931,6.6479,5.4486,3.6987,5.0011,4.2742,6.0228,4.9128,5.8561,4.006,5.7847,8.3354,4.1087
TCGA-LUAD-141,LUAD,2,5.1009,6.7199,6.1274,5.0528,4.3528,4.3269,3.0523,8.447,9.6305,10.2615,7.5053,11.1912,8.0544,9.1449,9.4001,4.7152,5.2028,5.083,5.5731,5.7181,6.1444,4.5213,4.4583,4.9368,5.9998,5.9241,4.5454,4.6967,4.4533,2.6774,5.87,4.2137,4.3438,6.8008,6.8251,5.9929,4.7552,3.4556,5.1902,4.828,3.8423,5.2136,5.0315,6.7594,4.6913,5.8473,4.3215,5.8762,7.546,4.8631
TCGA-LUAD-142,LUAD,2,5.2077,6.6942,4.5295,6.2362,4.3372,4.4881,3.3916,11.309,8.31,10.4005,8.1273,11.0854,10.3171,8.2605,7.8059,4.851,4.8358,5.689,5.5066,5.946,6.9899,4.7823,4.4581,4.9809,4.9415,6.0354,4.2536,5.3708,5.337,1.9632,5.4317,5.7284,3.8003,5.9626,5.7903,5.4969,5.078,4.5728,5.5024,5.4815,4.6652,5.0082,3.3087,6.4154,4.6541,5.4687,4.4527,5.5165,10.2044,4.2883
TCGA-LUAD-143,LUAD,2,4.7034,5.7823,5.9875,5.6745,4.5617,4.8621,3.6166,9.122,10.3173,9.4011,8.1344,9.7724,9.4974,6.9666,9.57,5.4181,4.622,5.7275,4.7501,6.5783,6.7808,3.6642,2.8763,4.6716,5.1429,6.3925,4.4576,5.6328,5.0763,2.8609,5.8636,3.1428,4.1496,5.8876,6.8047,5.5144,4.9284,4.6756,4.759,4.8987,4.0527,5.5625,4.4132,5.8839,4.0456,5.9766,4.6519,4.335,8.363,4.6255
TCGA-LUAD-144,LUAD,2,4.7628,6.2232,6.3913,5.044,4.1088,3.5103,4.0302,8.9879,8.5351,10.6346,8.8655,10.0702,9.5592,7.4802,8.5716,4.12,4.3416,5.2332,4.835,7.0123,7.4063,4.5794,4.554,3.793,4.5996,5.4037,4.3018,5.1146,5.6313,2.4921,5.9162,4.2192,4.2717,6.2595,6.2473,6.4194,5.072,3.5552,5.4481,4.9613,5.3443,4.9245,3.5844,6.2197,4.8178,5.4207,4.5756,5.6186,8.9983,4.2362
TCGA-LUAD-145,LUAD,2,4.8301,6.8458,5.0587,5.6935,4.1216,4.2187,4.4907,10.4478,9.5046,8.9623,7.4312,11.0778,9.7853,9.6853,7.1599,5.0582,3.7648,5.5202,5.4446,6.8664,6.5398,3.9555,4.931,4.8802,5.15,5.5472,5.2147,6.4355,5.3553,2.7217,5.3647,5.0172,4.5577,5.5544,5.818,5.2738,6.0176,4.5325,5.2075,4.6306,4.6711,5.5418,4.4747,5.7877,4.7222,5.513,4.2176,4.6809,9.6601,4.5049
TCGA-LUAD-146,LUAD,2,4.692,5.8518,4.9594,5.867,4.7275,4.1926,3.6776,9.5974,7.9956,8.9013,6.5001,11.0582,9.1963,8.1306,8.5022,4.2367,3.891,5.7049,5.3967,6.3462,6.061,3.6996,4.3692,5.2886,5.1485,4.9807,4.6414,4.7117,5.0422,3.1209,5.7194,4.9217,4.1315,6.5291,5.8313,5.6497,4.507,4.2268,4.8621,4.8558,4.9943,4.5431,3.411,5.3762,5.9002,5.69,4.5506,5.1783,9.2648,4.0865
TCGA-LUAD-147,LUAD,2,4.4802,6.4338,5.8556,5.2616,4.0425,3.8911,3.9265,9.168,10.0344,10.7152,8.0403,10.3207,9.9885,7.8858,7.4243,4.938,4.2065,5.1257,5.9703,7.0838,7.1702,4.7273,4.6148,5.3151,3.9802,5.6578,3.3961,5.212,5.1852,3.3494,5.6925,4.1121,3.94,6.2779,5.8381,5.7623,5.3285,3.8003,5.2815,4.8146,5.8475,5.3935,4.6417,6.3846,4.987,5.6943,4.8684,4.4188,10.1716,4.3525
TCGA-LUAD-148,LUAD,2,4.9276,5.8488,6.0797,5.1579,4.0942,4.54,4.9343,10.7146,9.8257,9.9954,7.1486,10.1703,10.6406,8.1285,6.8221,5.2808,3.9498,5.0939,5.037,5.857,6.1063,4.7052,5.3635,3.7487,5.0935,5.6707,4.493,4.9729,4.6581,3.325,5.9163,4.3232,3.899,5.7828,4.8316,5.9554,5.0603,4.2838,5.4621,5.035,3.8419,4.8396,3.9925,6.3488,5.2587,5.343,4.1634,5.162,10.424,3.9278
TCGA-LUAD-149,LUAD,2,4.8573,6.2123,6.244,5.2187,4.1387,3.6576,4.4015,12.3681,10.2012,9.3796,6.9101,8.985,9.5684,8.6992,7.0988,5.2085,4.8773,5.1914,4.7393,6.6849,6.7482,4.5075,5.1767,5.4536,6.0062,5.309,4.1526,5.3119,4.9138,2.0089,5.5742,4.8256,4.7811,5.9912,6.356,5.8999,4.679,3.8069,5.0337,5.3017,3.8521,4.2009,4.0598,6.7281,3.1719,5.3134,5.0234,4.2324,9.5867,3.837
TCGA-LUAD-150,LUAD,2,4.9794,6.6404,6.0246,5.4143,4.6033,5.5746,4.5475,9.9349,9.9562,9.2239,9.2123,11.2077,8.739,8.6278,7.7251,4.1881,5.1226,5.3538,5.3692,5.2687,6.4262,5.0511,5.4893,5.5136,6.1127,6.0161,4.6928,4.6747,5.013,1.9934,5.1759,3.3459,4.6836,6.2817,5.1113,5.6835,5.654,4.152,5.0061,4.0756,3.3907,5.3572,3.8587,5.825,4.3544,5.3874,4.0722,5.3022,7.5074,4.0288
TCGA-LUAD-151,LUAD,2,5.0015,6.297,5.6426,5.7801,4.358,4.1385,3.6643,9.6484,10.0158,8.2743,8.437,10.5835,8.8014,8.2112,8.2149,5.7202,4.7012,6.183,5.3972,6.1611,7.1309,4.868,4.9601,5.9648,4.7542,5.2299,4.1012,6.0075,6.0287,1.8862,4.1593,4.2722,3.6365,5.8406,5.5972,4.9737,5.6118,3.873,6.2116,4.8577,3.7031,5.3439,3.8801,5.897,4.6418,5.0514,3.8752,5.1185,9.1098,3.9559
TCGA-LUAD-152,LUAD,2,5.0081,6.4705,6.0129,5.1278,4.8899,4.4969,4.1632,8.451,8.3629,9.7805,7.7994,9.4579,9.1605,8.1303,8.5211,3.8816,4.3142,5.4245,5.65,5.8399,7.5958,4.3306,4.7608,4.7741,4.9047,5.947,4.8094,4.689,5.2087,3.8557,5.4252,4.5185,4.7267,5.8369,6.1074,6.1869,5.2896,3.0323,5.137,4.4692,4.2066,4.6281,4.4077,6.0867,5.0139,5.9341,5.0253,4.9763,9.0231,4.1762
TCGA-LUAD-153,LUAD,2,5.218,6.4685,5.9118,5.2999,5.2044,4.6931,4.2388,10.1896,8.0713,9.4468,7.5415,9.904,9.8785,8.3204,9.2869,4.9028,4.8482,4.7612,4.9621,5.949,7.2024,3.888,5.1069,4.5509,4.591,5.671,4.622,4.5276,5.0427,3.0641,6.0058,3.1108,4.4507,5.8958,5.8771,5.4379,4.4882,4.5253,5.2369,5.7976,4.5804,5.1884,3.9926,6.5954,5.2373,4.8769,4.3348,5.4615,9.9192,4.2565
TCGA-LUAD-154,LUAD,2,3.9031,6.6967,5.4456,5.1171,4.0683,4.5715,3.5634,9.796,9.2061,10.0354,9.1534,9.7058,10.7151,9.2547,8.2415,4.101,5.8722,4.935,4.5934,7.1517,6.8196,3.8977,5.7406,5.2938,5.0054,6.9279,4.8447,5.1254,6.444,3.4301,5.6442,4.182,4.1678,5.8822,6.8443,4.9738,5.3531,3.7762,5.4764,4.8207,4.0084,5.4343,4.0731,5.6667,4.6463,5.1095,4.4169,4.3955,8.2764,4.6538
TCGA-LUAD-155,LUAD,2,4.9916,6.6595,5.8098,5.2199,4.2489,4.5596,4.0222,9.7349,8.0394,10.1601,6.9684,9.8564,10.1071,7.7514,7.7326,3.8547,4.6922,4.8534,4.4298,7.1916,6.1377,4.6464,4.1982,4.2446,4.7014,6.0373,3.7535,5.275,4.8229,2.678,5.5369,5.4619,3.6876,6.4475,5.968,5.5411,5.2058,3.7931,4.9283,5.1984,5.0659,5.4644,3.3721,5.6928,5.0591,6.2481,4.8001,4.8546,9.1629,4.3694
